error:                       coefficent of determination:
72.28155354305605                 0.025637268572329286
72.27587991088336                 0.025790224852514143
72.27033651684206                 0.02593965842755863
72.26500990212124                 0.0260832374725678
72.25997725267901                 0.0262188829526796
72.2553061773888                 0.026344774437009888
72.25105462449005                 0.02645935217887274
72.24727091670216                 0.026561316002024604
72.24399388688289                 0.026649621489765574
72.24125309802287                 0.026723473920295837
72.23906913352808                 0.026782320331599996
72.23745394602342                 0.02682584003585553
72.2364112552124                 0.02685393383970225
72.23593698755748                 0.026866712165191764
72.23601975262612                 0.026864482208943774
72.23664135280957                 0.026847734225844078
72.23777732469995                 0.026817126980256623
72.23939751164869                 0.026773472373762264
72.24146666786723                 0.026717719235415882
72.24394509481868                 0.02665093624980497
72.24678931054275                 0.026574294000985543
72.24995275192143                 0.02648904612756464
72.25338650871812                 0.02639650961612705
72.25704008651861                 0.026298044306576118
72.26086219351517                 0.026195031742496155
72.2648015434944                 0.026088853569957715
72.26880766454826                 0.025980869765643178
72.27283170011188                 0.025872397054722662
72.27682718616778                 0.025764687954435428
72.28075078610705                 0.025658910943632818
72.28456296308072                 0.02555613230412479
72.28822856897602                 0.02545730019925374
72.2917173296407                 0.025363231542483544
72.29500420780606                 0.02527460215979427
72.29806962837868                 0.02519194066287156
72.30089955530822                 0.02511562632744424
72.30348541488588                 0.025045891118315677
72.30582386675303                 0.024982825828685384
72.30791643066433                 0.024926390118091946
72.30976898365742                 0.024876426054304512
72.31139114822525                 0.024832674603402105
72.31279559690518                 0.024794794381733487
72.31399730202922                 0.024762381893171925
72.31501276099702                 0.024734992431237446
72.31585922727196                 0.02471216082994121
72.31655397545724                 0.02469342129705232
72.31711362552105                 0.024678325652388478
72.31755354685072                 0.02466645941239687
72.31788735773414                 0.024657455299667452
72.31812653051095                 0.02465100390073882
72.3182801073995                 0.024646861337032977
72.31835452721678                 0.024644853943062817
72.31835355911223                 0.02464488005664789
72.31827833618229                 0.024646909113673843
72.3181274794809                 0.024650978303369375
72.31789730147159                 0.024657187079695553
72.31758207729621                 0.024665689842505945
72.31717437223743                 0.024676687102090922
72.31666541427386                 0.02469041542664674
72.3160455015114                 0.024707136448390843
72.31530443536214                 0.024727125174779707
72.31443197149424                 0.02475065782027952
72.31341828166669                 0.024777999344828605
72.31225442048923                 0.02480939086023526
72.31093279183068                 0.024845037047428464
72.30944760997288                 0.02488509371743941
72.30779535063523                 0.024929655648286864
72.30597518664779                 0.024978744839280198
72.30398940232357                 0.0250322993437867
72.30184377948393                 0.02509016287095689
72.29954794665747                 0.025152075385331707
72.29711568125856                 0.02521766497918354
72.2945651526462                 0.025286441343442934
72.29191909198747                 0.02535779121589221
72.28920487297066                 0.025430976235460645
72.28645448583863                 0.025505133673367264
72.28370438619994                 0.02557928053864289
72.28099519992004                 0.02565232155930086
72.2783712664192                 0.025723061512528678
72.27588000523511                 0.025790222308971322
72.27357109504051                 0.0258524651196681
72.27149546065513                 0.025908417663717542
72.26970407203997                 0.025956706548105224
72.26824656969646                 0.025995994271377
72.26716974295375                 0.026025020179618275
72.26651590066776                 0.02604264431375025
72.26632118693568                 0.026047892736585032
72.2666139063578                 0.026040002608217483
72.26741293279504                 0.02601846502545524
72.26872628109928                 0.02598306349193047
72.27054992171992                 0.025933905872772334
72.2728669125724                 0.02587144783390749
72.27564691080525                 0.0257965060790617
72.27884610952715                 0.025710260166814214
72.28240762228292                 0.02561424228570164
72.2862623128833                 0.025510315039940723
72.29033004233933                 0.025400637992040287
72.29452128055291                 0.025287624356608807
72.29873901034463                 0.025173889781036074
72.30288083717748                 0.025062195534437004
72.30684121068367                 0.024955388625716446
72.31051366412593                 0.024856341376141233
72.31379298472429                 0.02476789279417979
72.31657724016968                 0.024692793771831756
72.31876960299132                 0.024633657685704025
72.32027993289633                 0.024592917492090582
72.32102609596582                 0.0245727899013799
72.32093501711786                 0.024575246745133894
72.31994347736821                 0.024601993240745856
72.31799867939476                 0.024654452533981464
72.3150586134297                 0.024733755667650903
72.31109226060124                 0.024840735984545836
72.30607967283541                 0.024975926916497304
72.30001196777516                 0.025139562126590742
72.29289127442416                 0.02533157704367095
72.28473066091287                 0.025551610942798786
72.27555407039566                 0.0257990088693425
72.2653962850085                 0.02607282286729251
72.25430293133257                 0.026371812146361195
72.24233053410468                 0.026694442002333174
72.22954661808495                 0.027038881488275046
72.21602985106517                 0.027403000019608936
72.20187021395996                 0.027784363284081404
72.18716917673972                 0.028180229018909597
72.17203985162183                 0.028587543412295302
72.1566070874668                 0.029002939084175172
72.14100746183797                 0.02942273579866672
72.12538911989822                 0.02984294525243425
72.10991140259766                 0.030259281459623755
72.09474420098756                 0.030667178401253548
72.08006696969674                 0.03106181670620123
72.06606733154051                 0.031438161158492295
72.0529392079729                 0.031791010753459914
72.04088041782589                 0.03211506282260168
72.03008970069048                 0.032404992382612074
72.02076314241906                 0.032655547310908584
72.0130900092385                 0.03286165919006889
72.00724803391977                 0.0330185686947555
72.0033982415313                 0.03312196323741956
72.00167945156412                 0.03316812329304397
72.00220264443351                 0.0331540724713002
72.00504542902854                 0.033077725113405565
72.0102468885394                 0.03293802410526858
72.01780310812359                 0.0327350608786251
72.02766369416005                 0.03247016937423952
72.03972957613645                 0.032145986193686915
72.05385233606142                 0.03176647034093916
72.06983523720739                 0.03133687784498762
72.08743602807174                 0.03086368905955661
72.10637148633585                 0.030354489361379966
72.126323551771                 0.02981780704362691
72.14694678846169                 0.029262915111778143
72.16787682714538                 0.028699606122688626
72.1887393776213                 0.028137950900106956
72.2091593752354                 0.027588052737934188
72.22876983612089                 0.027059808508311134
72.24722004032098                 0.026562686988623185
72.2641827334071                 0.02610553287851003
72.27936012637764                 0.02569640263722628
72.2924885700903                 0.0253424357075831
72.3033418743523                 0.02504976217081878
72.31173332491802                 0.024823445619849616
72.31751651836446                 0.024667458204905568
72.32058518220802                 0.024584683481680747
72.32087217529421                 0.024576941895886106
72.31834787304477                 0.024645033432230012
72.31301813653556                 0.024788792065320253
72.30492204722101                 0.025007147079763703
72.29412956412507                 0.025298186977643078
72.2807392308563                 0.025659222472070975
72.26487602865551                 0.026086845899155886
72.2466894409259                 0.026576985209439963
72.22635176570657                 0.027124951484345572
72.20405668610698                 0.02772547964046812
72.1800180851111                 0.028372762625217263
72.15446907034702                 0.029060479971059427
72.12766115616834                 0.02978182206790858
72.09986353441693                 0.03052951194146769
72.07136235129316                 0.0312958266960397
72.04245989575837                 0.03207262109647768
72.0134735949595                 0.03285135602308187
71.98473470469892                 0.033623134726014636
71.95658657867659                 0.03437874991505874
71.92938240011718                 0.035108744721397356
71.90348226474889                 0.0358034904284128
71.87924951640149                 0.0364532835512581
71.85704625727826                 0.03704846431115938
71.8372279856194                 0.03757955776464672
71.82013735499237                 0.03803743778451962
71.80609710204656                 0.03841351274119176
71.79540225239649                 0.03869993011985606
71.78831178504659                 0.03888979548643812
71.78504001047733                 0.038977399281278524
71.78574799045802                 0.0389584430163703
71.79053539159094                 0.03883025476216895
71.79943321125964                 0.03859198254395946
71.81239783567068                 0.03824475364211344
71.82930687772323                 0.0377917879990356
71.84995719259851                 0.03723845511497381
71.87406537999902                 0.03659226601168486
71.90127095725548                 0.035862794988190005
71.9311422353433                 0.03506152979097166
71.96318476290728                 0.03420165315925261
71.99685203744316                 0.0332977630855672
72.03155803462052                 0.03236554311725226
72.06669099178175                 0.03142139720435455
72.10162781169448                 0.03048206564694378
72.13574843406113                 0.029564239415595495
72.16844955526587                 0.02868418947803042
72.19915715552924                 0.027857425886619325
72.22733740637622                 0.027098398523168976
72.25250566645771                 0.026420247904758165
72.2742334157891                 0.0258346107070222
72.29215311400087                 0.025351481019563415
72.30596108647714                 0.02497912511116529
72.31541863605081                 0.02472404486079194
72.32035164369374                 0.024590983117543597
72.32064895922503                 0.02458296311101449
72.31625989492876                 0.02470135359125436
72.30719112533754                 0.02494595153186685
72.29350327034795                 0.025315074850545516
72.27530740142532                 0.025805658551891653
72.25276166657383                 0.026413348850702456
72.22606818281606                 0.027132591083189994
72.195470297984                 0.02795670847697318
72.16125027854196                 0.028877970072235137
72.12372743795054                 0.029887647233626358
72.0832566810717                 0.030976059251784482
72.04022740416899                 0.03213260950482011
71.99506265677681                 0.033345814541930974
71.9482184406589                 0.03460332927388088
71.9001829919496                 0.035891972216330115
71.85147586541149                 0.03719775543210868
71.80264661506959                 0.03850592444624634
71.75427284445965                 0.039801013936048846
71.70695738425047                 0.04106692538307999
71.66132434776615                 0.042287033050199985
71.61801381940155                 0.0434443245315802
71.57767495116995                 0.04452158161812492
71.54095728302464                 0.04550160621790689
71.50850016731972                 0.04636749446795241
71.4809202700317                 0.04710295988809898
71.45879724247358                 0.047692703421503224
71.44265780555195                 0.048122824511197426
71.43295865848877                 0.048381263104992356
71.43006880487924                 0.048458257905888424
71.43425206543986                 0.048346801661555916
71.445650698784                 0.04804307029945665
71.46427115619531                 0.04754679982845422
71.48997303081681                 0.046861583723103895
71.52246220685987                 0.04599506448937718
71.56128905923336                 0.04495899660983049
71.60585229893687                 0.043769164137783645
71.65540871919377                 0.042445144567146875
71.70908870019767                 0.04100992060133701
71.76591691639817                 0.03948935212678539
71.82483730532522                 0.03791153091869759
71.88474104581215                 0.03630604920211722
71.94449609241914                 0.03470321915905639
72.00297674361995                 0.03313328314426134
72.05909178770771                 0.031625653520172214
72.1118099582901                 0.0302082168843808
72.16018171192596                 0.02890673068527938
72.20335667612497                 0.02774433172722235
72.2405964663761                 0.026741166893111568
72.2712828995673                 0.025914147548247723
72.29492190981851                 0.025276821341987277
72.31114368370925                 0.024839349039986747
72.31969966832926                 0.024608569862306306
72.32045717008673                 0.02458813657523584
72.31339226419385                 0.024778701090312216
72.29858168763319                 0.02517813223732468
72.27619430695162                 0.02578174931712074
72.24648265046214                 0.026582557625564385
72.20977488428815                 0.027571475037469484
72.16646750231223                 0.028737541682378298
72.11701889773884                 0.03006810754229816
72.0619438922573                 0.03154899533675681
72.00180921916014                 0.033164638275405056
71.9372298891217                 0.0348981941420794
71.86886631056188                 0.03673163874704122
71.79742198901258                 0.03864584308365937
71.72364159000763                 0.04062063959513462
71.64830911634681                 0.04263488383496261
71.5722459222935                 0.044666518519292486
71.49630826424026                 0.04669264753116942
71.42138407036126                 0.048689627836618676
71.34838860245385                 0.05063318747913392
71.27825868417521                 0.05249857777830147
71.21194518468121                 0.0542607674951856
71.15040347939438                 0.05589468595015834
71.09458166466983                 0.057375520787720125
71.04540638463841                 0.05867907417954488
71.00376623964335                 0.05978217866182567
70.9704928877034                 0.06066317047453851
70.94634012167757                 0.061302414228016744
70.93196139970745                 0.06168286807040191
70.92788651482019                 0.061790673477107094
70.93449829601872                 0.061615748656478786
70.9520104178766                 0.06115235980524403
70.98044753540795                 0.06039964058699954
71.01962903168118                 0.05936202782855804
71.0691576455347                 0.0580495810927103
71.1284141202942                 0.05647815594429595
71.19655877607016                 0.054669405630119905
71.27254056548195                 0.052650593508612675
71.35511374719587                 0.05045420852100435
71.44286183836202                 0.04811738757874673
71.5342280304412                 0.0456811609497606
71.62755082156677                 0.043189548380406007
71.72110327811053                 0.04068854359161933
71.8131341243728                 0.038225031890058214
71.90190879297876                 0.035845689202131714
71.98574865227589                 0.03359591055450317
72.06306684558287                 0.03151881203358364
72.1323995006049                 0.029654343127463734
72.19243145629882                 0.02803853697658998
72.24201606629697                 0.026702915499703272
72.28018903276337                 0.025674055701588205
72.30617656975365                 0.024973313667608132
72.3193984685074                 0.024616694539664308
72.31946682739294                 0.024614850604325667
72.30618131537784                 0.024973185681021026
72.27952186690541                 0.025692042206971077
72.23963967031293                 0.026766947523360507
72.18684722653357                 0.028188897508932387
72.121608135279                 0.029944658471605212
72.04452712638076                 0.03201707169328527
71.9563407062808                 0.034385348871897925
71.85790864279768                 0.03702535062957257
71.7502063714821                 0.03990984404283748
71.63431827795031                 0.04300873865522592
71.51143169457872                 0.04628930356807337
71.38283134773124                 0.04971637092717429
71.24989390365276                 0.053252533412783465
71.11408218775185                 0.05685834519045185
70.9769385942427                 0.06049253718036629
70.84007716296132                 0.06411225843138502
70.70517378066579                 0.06767335580317191
70.57395396944544                 0.07113070400626531
70.44817776007932                 0.07443859724858826
70.3296212188289                 0.07755121220052286
70.22005430748396                 0.08042314963309971
70.12121491248693                 0.08301005883689083
70.03477908113871                 0.08526934476280001
69.96232774890179                 0.0871609527714895
69.90531052421406                 0.08864822005170103
69.86500740245708                 0.08969877638992707
69.84248958875627                 0.09028547038247103
69.83858089414659                 0.09038729083017139
69.85382140105487                 0.08999024749908358
69.88843524038121                 0.08908817128125301
69.94230435463412                 0.08768339166422867
70.01495001766183                 0.08578724985818609
70.10552363123693                 0.0834204093186055
70.21280792694634                 0.08061293188350427
70.3352291901713                 0.077404097157866
70.47088052905431                 0.07384195463322596
70.61755558535482                 0.06998261152164464
70.7727914827448                 0.0658892733557388
70.93391928748966                 0.061631067867317424
71.09811986459533                 0.057281694316667964
71.26248278294983                 0.052917949265482656
71.42406587087854                 0.0486181850165357
71.57995314442827                 0.04446075820819917
71.72730910241901                 0.040522523392671816
71.86342776915674                 0.03687742027717078
71.98577532415072                 0.0335951944179298
72.09202564288553                 0.030740280482159155
72.1800885419253                 0.028370865762485264
72.24813094126407                 0.0265381404232109
72.29459150271659                 0.025285730812146356
72.3181895616456                 0.024649303707892534
72.3179293365318                 0.024656322973469313
72.29310048079441                 0.02532593590428911
72.24327604342255                 0.026668964543627882
72.16830884213489                 0.02868797719292404
72.06832713877627                 0.031377416970561844
71.943730354735                 0.034723767226747304
71.79518538588059                 0.038705737552518715
71.62362388118957                 0.04329445869929116
71.43024064381106                 0.048453679662693094
71.21649310275738                 0.054139965236940646
70.98410159117465                 0.060302897311774406
70.73504995609225                 0.06688528789363857
70.47158581777947                 0.07382341613644716
70.1962195986943                 0.08104730542107697
69.91172125902366                 0.08848105957622987
69.62111351750623                 0.09604327952118208
69.32766021569887                 0.10364758274929131
69.03484841793244                 0.11120324796095649
68.74636284802985                 0.11861600559335783
68.46605136958495                 0.12578899179489955
68.19788044110659                 0.13262387841200174
67.94587983882711                 0.13902218473024397
67.71407644854992                 0.14488676809310164
67.50641758047657                 0.1501234803153606
67.32668503624687                 0.15464296540417355
67.17840201229252                 0.15836256208622657
67.06473579186849                 0.1612082627933269
66.98839997344407                 0.1631166700149692
66.95156060672717                 0.16403688230737457
66.95575096081386                 0.16393223676791768
67.0017996493169                 0.16278183332882057
67.08977643527113                 0.16058176942838287
67.21895923125224                 0.15734602174786494
67.38782464822198                 0.15310692457200148
67.59406303198037                 0.14791521127203489
67.83461739915077                 0.1418396053000387
68.10574420368529                 0.1349659684431902
68.40309258185152                 0.12739603523284915
68.72179776110012                 0.11924578163465871
69.05658375268551                 0.11064349193865242
69.40187030265427                 0.10172759894754058
69.75187932316844                 0.09264437842303719
70.10073659801881                 0.0835455791174251
70.44256535935956                 0.07458606492562336
70.77156926507868                 0.06592153651083144
71.08210327124095                 0.05770638726364019
71.36873181101704                 0.050091733893938284
71.62627450136036                 0.04322364659035305
71.84984026531392                 0.0372415886729035
72.0348512661852                 0.03227706197734681
72.17705840193095                 0.028452442567397096
72.27255031809192                 0.025879982241371224
72.31775798690171                 0.024660944913887595
72.30945689311191                 0.02488484334551333
72.24476878758172                 0.02662874075233579
72.12116483897037                 0.02995658334798046
71.93647184892266                 0.03491853359945285
71.68888300900902                 0.04155027964875657
71.3769744753472                 0.0498723037056894
70.9997288213965                 0.059889101008717804
70.55656619854292                 0.07158835094252725
70.04738378154191                 0.0849400528431764
69.47260379205773                 0.09989565062659667
68.83323006603086                 0.11638718228490941
68.13091274471418                 0.13432650204766194
67.36802020848107                 0.1536046340140419
66.54771681929758                 0.1740913255996578
65.67404437417213                 0.19563487634485388
64.7520043812223                 0.21806232153530414
63.7876373391892                 0.24118004968418238
62.788094125304546                 0.26477492726916163
61.7616933857709                 0.28861599244053016
60.71795751507315                 0.3124567612845951
59.667618486140135                 0.33603816569008116
58.622583600679036                 0.3590921115956912
57.59585040765112                 0.3813456117718039
56.601359941503965                 0.40252541040164214
55.653778530945715                 0.4223629802932022
54.76820127251067                 0.44059974070700403
53.959775370051176                 0.45699231776940075
53.24324920415973                 0.4713176532265697
52.63246300631426                 0.48337776317243175
52.13980838304322                 0.4930039576097329
51.77569475679787                 0.5000603542462191
51.54806841361219                 0.5044465543869774
51.462031504025724                 0.5060993924987547
51.519602120511735                 0.504993720363959
51.71964239369436                 0.5011422375486229
52.057961630517966                 0.494594427986473
52.52757994469976                 0.4854347040962185
53.11911928264046                 0.47377989212594873
53.8212769393831                 0.4597762135936969
54.621333212074255                 0.4435959271968485
55.50564906676107                 0.4254337939357663
56.46011924509557                 0.4055035168776505
57.47055814708924                 0.38403428802109585
58.52300747495899                 0.3612675504480174
59.603964275608305                 0.337454056706908
60.70053491531168                 0.3128512762696596
61.80052466890164                 0.28772117766881933
62.8924744716024                 0.2623283858202865
63.96565660086744                 0.23693869287224045
65.01004024460622                 0.21181788208625807
66.01623657071424                 0.18723080881623877
66.97543139652933                 0.16344067044728483
67.87931208992515                 0.14070838791761398
68.71999403781726                 0.1192920148850577
69.48995094266904                 0.09944608650252884
70.18195235708538                 0.08142081806353818
70.78901121792862                 0.0654610645918815
71.30434365769685                 0.05180495612101543
71.72134300899803                 0.04068213050089231
72.03356963282751                 0.032311496836120224
72.23475794863099                 0.026898478975763362
72.31884178165845                 0.024631710731183976
72.27999883243817                 0.02567918343769726
72.1127146815254                 0.030183882488557412
71.8118662455166                 0.038258992345811205
71.37282398498706                 0.04998279819550033
70.79157143476905                 0.0653934646764105
70.06483980533214                 0.08448392450137632
69.19025453837807                 0.10719715752917225
68.16648986349999                 0.13342217803858925
66.99342669449106                 0.16299106806340913
65.67230874283308                 0.1956773912495522
64.20589164276018                 0.23119628952484006
62.59858030564861                 0.2692065009718104
60.85655076059338                 0.3093144421181072
58.98785446374169                 0.35108037603968867
57.00250548446956                 0.3940265482027753
54.912554038659074                 0.43764702760826035
52.73215337762634                 0.48141885665312434
50.47763076543823                 0.5248140045607647
48.16757670415276                 0.5673115495062827
45.822968891030115                 0.6084094925724888
43.467347241977166                 0.6476356353959091
41.12705133010316                 0.6845570293078493
38.83151779611626                 0.7187876175882613
36.61360645388215                 0.74999383053092
34.50987148026879                 0.7778980397885699
32.56061028174352                 0.802279918777875
30.80940929650387                 0.8229758771367175
29.301795633022216                 0.8398768306022832
28.082587616069333                 0.8529246289390808
27.191770047378206                 0.8621074936433049
26.659323210927102                 0.8674548174462351
26.500271067876415                 0.8690316547676337
26.711729874158653                 0.8669331929376626
27.273291548953605                 0.8612794449478001
28.15069711014961                 0.8522103516946685
29.3013748033119                 0.8398814299178986
30.679983769677797                 0.8244600546778937
32.24266540485661                 0.8061224242831823
33.94959802877057                 0.7850512218888133
35.766089228533964                 0.7614339614443255
37.66267745547301                 0.7354619855051788
39.614684356995454                 0.7073300674490629
41.60153106247916                 0.6772365594588177
43.60600477560595                 0.6453840187939826
45.61357053054931                 0.6119802369885703
47.611767279536615                 0.5772395884592774
49.58969766029562                 0.5413846056003623
51.53760688978219                 0.5046476761079866
53.44654113011807                 0.4672727447469869
55.308074998017325                 0.4295168862742368
57.11409918148751                 0.39165159960230134
58.856661092168856                 0.35396365708122
60.52785346993837                 0.3167553293561888
62.11974755542934                 0.28034379881051463
63.6243687058145                 0.24505957704181758
65.03371307416683                 0.21124375851907695
66.33980416310442                 0.17924397786255142
67.5347876838905                 0.14940899561735788
68.61106221642711                 0.12208191871672891
69.56144172871544                 0.09759216593406084
70.3793441864895                 0.07624641048622682
71.05899843935393                 0.05831886202597969
71.5956595471611                 0.04404137456597268
71.9858209966977                 0.03359396811501969
72.2274111587676                 0.02709641163402432
72.3199611262617                 0.024601517170195986
72.26473195064263                 0.026090729371730403
72.06479132301072                 0.031472459747893144
71.72503282938624                 0.040583420645828094
71.25213478388511                 0.05319298017195573
70.65445990653629                 0.06901031424305448
69.94190128597187                 0.0876939067646012
69.12568367460248                 0.10886277217412255
68.21813181096644                 0.13210866701307944
67.23241890173989                 0.15700852826280687
66.18230855257929                 0.1831364231154341
65.08190241415113                 0.21007440424809198
63.945403847398055                 0.2374218160613193
62.786905334296556                 0.2648027676007827
61.620204515280996                 0.2918716553644195
60.4586509426899                 0.318316766807629
59.315023157908506                 0.34386211212193507
58.20143370424886                 0.36826771306881223
57.129258272276196                 0.3913286239235476
56.109084362315265                 0.4128729753566145
55.15067460818016                 0.43275932392730176
54.26294016545973                 0.45087356504061105
53.45392022939362                 0.46712563256384865
52.730764696212944                 0.48144616957196484
52.09971809025079                 0.4937833162698715
51.56610401209688                 0.504099726007614
51.13431038478927                 0.5123698902033927
50.807776560211956                 0.5185778286618026
50.588983797156736                 0.5227151832185285
50.47945068016947                 0.5247797393399241
50.47973471698589                 0.5247743914041654
50.589440699746135                 0.5227065618295589
50.807235567928544                 0.5185880808047145
51.1308686353904                 0.5124355308326722
51.55719531688404                 0.5042710572673293
52.08220206644838                 0.4941236410651485
52.701030228828465                 0.48203082161491473
53.40799695021367                 0.46804084425805614
54.19661217571141                 0.45221518759371504
55.059592001362475                 0.4346313987928154
55.98887012918624                 0.41538613042118544
56.975610747498756                 0.39459823015755746
58.01022766030499                 0.3724116871806811
59.08241574136666                 0.34899818968442087
60.18120160486993                 0.3245590030093941
61.29502057833207                 0.2993258456199489
62.41182646080954                 0.2735604308244608
63.519239016316206                 0.24755236661747781
64.60473163107297                 0.22161517383518314
65.65585811620326                 0.19608029938387395
66.66051348528919                 0.1712891649538416
67.60721907547023                 0.1475834911487106
68.48541816585991                 0.12529435070714479
69.28576492544086                 0.10473060207510332
70.00038772538927                 0.08616750146975638
70.62310805731632                 0.06983635614811456
71.14959870815122                 0.05591604308864773
71.57746929116954                 0.044527072252174116
71.90627319266767                 0.03572863855480324
72.13743665784217                 0.029518815837532464
72.27411717953818                 0.0258377441402311
72.32100370821681                 0.024573393809188326
72.28407484119948                 0.025569292673320754
72.17033277660228                 0.028633496230873634
71.98753048285761                 0.03354806803832011
71.74390757515125                 0.04007840514426886
71.44794731820946                 0.047981868031870434
71.10816355600787                 0.057015328889704064
70.73292271621429                 0.06694141081941196
70.33030274312874                 0.07753333426233999
69.9079881223926                 0.08857840330724787
69.47319817746325                 0.09988024855014654
69.03264453252184                 0.11125999538556863
68.59251296395313                 0.12255655129922349
68.15846467787448                 0.13362620903749678
67.73565221881586                 0.14434175095830093
67.32874560835208                 0.1545912193311355
66.94196482678244                 0.16427649265232747
66.57911530541931                 0.1733117827103099
66.24362363608918                 0.18162214351938388
65.93857119425299                 0.18914206268595057
65.66672379668144                 0.19581418885982238
65.43055587145048                 0.20158823569052986
65.23226791473834                 0.20642009282495355
65.07379626023872                 0.21027116738647933
64.95681441261125                 0.21310797436255113
64.88272541925055                 0.21490199059978254
64.85264499964661                 0.21562978380052145
64.86737544412004                 0.21527342411460526
64.92737065782933                 0.21382118066720734
65.03269318200972                 0.21126849768769151
65.18296458566297                 0.2076192338808167
65.37731128918125                 0.20288713353565802
65.61430864182189                 0.19709747813406087
65.89192689052757                 0.19028884296335258
66.20748348417065                 0.18251485531717537
66.55760686092462                 0.17384582121491132
66.93821734482079                 0.1643700594041979
67.34453088805076                 0.15419475929562665
67.77109099184119                 0.1434461690900528
68.21183309623275                 0.13226892785312971
68.66018397825331                 0.12082438621322533
69.1091962596003                 0.10928781815795341
69.5517151396374                 0.09784451080524315
69.98057120986329                 0.08668482467995431
70.38879006140631                 0.07599843300041331
70.76980682507718                 0.06596805905560854
71.1176722310861                 0.05676311778197185
71.4272365845859                 0.04853371415138197
71.69429937351146                 0.04140544522153766
71.91571496142825                 0.035475391527842404
72.08944863054957                 0.03080957384958527
72.2145816038984                 0.027442009273610957
72.29126798503792                 0.025375347630651746
72.32065024339096                 0.024582928470912035
72.30474252281566                 0.025011988653197093
72.24629244928332                 0.02658768299345826
72.14863226735437                 0.02921755834890749
72.01552923305677                 0.03279614035649947
71.85104353516971                 0.03720934175709034
71.65939994921042                 0.04233846935062724
71.44487726471884                 0.04806368098535607
71.21171751502072                 0.0542668146768831
70.96405534165552                 0.060833572273756964
70.70586652105361                 0.06765508660304176
70.44093377782126                 0.07462893306360607
70.17282746810065                 0.08165966545600745
69.90489847182383                 0.08865896382981175
69.6402806084868                 0.0955454820907109
69.3819000142467                 0.10224447775536882
69.1324891257014                 0.10868729790653686
68.89460315820709                 0.11481078590892468
68.67063720873233                 0.12055666409607091
68.46284233291355                 0.12587093925303694
68.27333913249889                 0.1307033707254528
68.10412754172826                 0.13500703549351378
67.9570916265119                 0.13873802042415884
67.8339983225769                 0.14185526882385913
67.73648915814366                 0.1443206058614256
67.66606415843552                 0.146098964772985
67.62405734268758                 0.1471588322273606
